user,stimulus_order,image_a,image_b,reference_a,reference_b,choice
test1,1505,images/train_2000/P2.png_crop_342_0000_a.png,images/train_2000/P2.png_crop_342_0000_b.png,images/train_2000/P2.png_crop_342_0000_ref.png,images/train_2000/P2.png_crop_342_0000_ref.png,A
test1,1506,images/train_2000/P2.png_crop_34_0000_a.png,images/train_2000/P2.png_crop_34_0000_b.png,images/train_2000/P2.png_crop_34_0000_ref.png,images/train_2000/P2.png_crop_34_0000_ref.png,A
test1,1507,images/train_2000/P2.png_crop_38_0000_a.png,images/train_2000/P2.png_crop_38_0000_b.png,images/train_2000/P2.png_crop_38_0000_ref.png,images/train_2000/P2.png_crop_38_0000_ref.png,B
test1,1508,images/train_2000/P2.png_crop_7_0000_a.png,images/train_2000/P2.png_crop_7_0000_b.png,images/train_2000/P2.png_crop_7_0000_ref.png,images/train_2000/P2.png_crop_7_0000_ref.png,B
test1,1509,images/train_2000/P2.png_crop_88_0000_a.png,images/train_2000/P2.png_crop_88_0000_b.png,images/train_2000/P2.png_crop_88_0000_ref.png,images/train_2000/P2.png_crop_88_0000_ref.png,B
test1,1510,images/train_2000/P2.png_crop_94_0000_a.png,images/train_2000/P2.png_crop_94_0000_b.png,images/train_2000/P2.png_crop_94_0000_ref.png,images/train_2000/P2.png_crop_94_0000_ref.png,A
test1,1511,images/train_2000/P2.png_crop_96_0000_a.png,images/train_2000/P2.png_crop_96_0000_b.png,images/train_2000/P2.png_crop_96_0000_ref.png,images/train_2000/P2.png_crop_96_0000_ref.png,B
test1,1512,images/train_2000/P24.png_crop_3463_0000_a.png,images/train_2000/P24.png_crop_3463_0000_b.png,images/train_2000/P24.png_crop_3463_0000_ref.png,images/train_2000/P24.png_crop_3463_0000_ref.png,A
test1,1513,images/train_2000/P24.png_crop_3882_0000_a.png,images/train_2000/P24.png_crop_3882_0000_b.png,images/train_2000/P24.png_crop_3882_0000_ref.png,images/train_2000/P24.png_crop_3882_0000_ref.png,B
test1,1514,images/train_2000/P24.png_crop_3918_0000_a.png,images/train_2000/P24.png_crop_3918_0000_b.png,images/train_2000/P24.png_crop_3918_0000_ref.png,images/train_2000/P24.png_crop_3918_0000_ref.png,B
test1,1515,images/train_2000/P24.png_crop_4169_0000_a.png,images/train_2000/P24.png_crop_4169_0000_b.png,images/train_2000/P24.png_crop_4169_0000_ref.png,images/train_2000/P24.png_crop_4169_0000_ref.png,A
test1,1516,images/train_2000/P24.png_crop_4616_0000_a.png,images/train_2000/P24.png_crop_4616_0000_b.png,images/train_2000/P24.png_crop_4616_0000_ref.png,images/train_2000/P24.png_crop_4616_0000_ref.png,B
test1,1517,images/train_2000/P24.png_crop_4755_0000_a.png,images/train_2000/P24.png_crop_4755_0000_b.png,images/train_2000/P24.png_crop_4755_0000_ref.png,images/train_2000/P24.png_crop_4755_0000_ref.png,A
test1,1518,images/train_2000/P24.png_crop_4765_0000_a.png,images/train_2000/P24.png_crop_4765_0000_b.png,images/train_2000/P24.png_crop_4765_0000_ref.png,images/train_2000/P24.png_crop_4765_0000_ref.png,B
test1,1519,images/train_2000/P24.png_crop_487_0000_a.png,images/train_2000/P24.png_crop_487_0000_b.png,images/train_2000/P24.png_crop_487_0000_ref.png,images/train_2000/P24.png_crop_487_0000_ref.png,A
test1,1520,images/train_2000/P24.png_crop_5397_0000_a.png,images/train_2000/P24.png_crop_5397_0000_b.png,images/train_2000/P24.png_crop_5397_0000_ref.png,images/train_2000/P24.png_crop_5397_0000_ref.png,B
test1,1521,images/train_2000/P24.png_crop_5598_0000_a.png,images/train_2000/P24.png_crop_5598_0000_b.png,images/train_2000/P24.png_crop_5598_0000_ref.png,images/train_2000/P24.png_crop_5598_0000_ref.png,B
test1,1522,images/train_2000/P24.png_crop_55_0000_a.png,images/train_2000/P24.png_crop_55_0000_b.png,images/train_2000/P24.png_crop_55_0000_ref.png,images/train_2000/P24.png_crop_55_0000_ref.png,B
test1,1523,images/train_2000/P24.png_crop_574_0000_a.png,images/train_2000/P24.png_crop_574_0000_b.png,images/train_2000/P24.png_crop_574_0000_ref.png,images/train_2000/P24.png_crop_574_0000_ref.png,B
test1,1524,images/train_2000/P24.png_crop_5798_0000_a.png,images/train_2000/P24.png_crop_5798_0000_b.png,images/train_2000/P24.png_crop_5798_0000_ref.png,images/train_2000/P24.png_crop_5798_0000_ref.png,B
test1,1525,images/train_2000/P24.png_crop_6064_0000_a.png,images/train_2000/P24.png_crop_6064_0000_b.png,images/train_2000/P24.png_crop_6064_0000_ref.png,images/train_2000/P24.png_crop_6064_0000_ref.png,B
test1,1526,images/train_2000/P24.png_crop_6148_0000_a.png,images/train_2000/P24.png_crop_6148_0000_b.png,images/train_2000/P24.png_crop_6148_0000_ref.png,images/train_2000/P24.png_crop_6148_0000_ref.png,A
test1,1527,images/train_2000/P24.png_crop_6329_0000_a.png,images/train_2000/P24.png_crop_6329_0000_b.png,images/train_2000/P24.png_crop_6329_0000_ref.png,images/train_2000/P24.png_crop_6329_0000_ref.png,A
test1,1528,images/train_2000/P24.png_crop_6491_0000_a.png,images/train_2000/P24.png_crop_6491_0000_b.png,images/train_2000/P24.png_crop_6491_0000_ref.png,images/train_2000/P24.png_crop_6491_0000_ref.png,B
test1,1529,images/train_2000/P24.png_crop_700_0000_a.png,images/train_2000/P24.png_crop_700_0000_b.png,images/train_2000/P24.png_crop_700_0000_ref.png,images/train_2000/P24.png_crop_700_0000_ref.png,B
test1,1530,images/train_2000/P24.png_crop_887_0000_a.png,images/train_2000/P24.png_crop_887_0000_b.png,images/train_2000/P24.png_crop_887_0000_ref.png,images/train_2000/P24.png_crop_887_0000_ref.png,B
test1,1531,images/train_2000/P24.png_crop_940_0000_a.png,images/train_2000/P24.png_crop_940_0000_b.png,images/train_2000/P24.png_crop_940_0000_ref.png,images/train_2000/P24.png_crop_940_0000_ref.png,B
test1,1532,images/train_2000/P32.png_crop_103_0000_a.png,images/train_2000/P32.png_crop_103_0000_b.png,images/train_2000/P32.png_crop_103_0000_ref.png,images/train_2000/P32.png_crop_103_0000_ref.png,B
test1,1533,images/train_2000/P32.png_crop_105_0000_a.png,images/train_2000/P32.png_crop_105_0000_b.png,images/train_2000/P32.png_crop_105_0000_ref.png,images/train_2000/P32.png_crop_105_0000_ref.png,B
test1,1534,images/train_2000/P32.png_crop_202_0000_a.png,images/train_2000/P32.png_crop_202_0000_b.png,images/train_2000/P32.png_crop_202_0000_ref.png,images/train_2000/P32.png_crop_202_0000_ref.png,B
test1,1535,images/train_2000/P32.png_crop_213_0000_a.png,images/train_2000/P32.png_crop_213_0000_b.png,images/train_2000/P32.png_crop_213_0000_ref.png,images/train_2000/P32.png_crop_213_0000_ref.png,B
test1,1536,images/train_2000/P32.png_crop_217_0000_a.png,images/train_2000/P32.png_crop_217_0000_b.png,images/train_2000/P32.png_crop_217_0000_ref.png,images/train_2000/P32.png_crop_217_0000_ref.png,A
test1,1537,images/train_2000/P32.png_crop_227_0000_a.png,images/train_2000/P32.png_crop_227_0000_b.png,images/train_2000/P32.png_crop_227_0000_ref.png,images/train_2000/P32.png_crop_227_0000_ref.png,B
test1,1538,images/train_2000/P32.png_crop_259_0000_a.png,images/train_2000/P32.png_crop_259_0000_b.png,images/train_2000/P32.png_crop_259_0000_ref.png,images/train_2000/P32.png_crop_259_0000_ref.png,A
test1,1539,images/train_2000/P32.png_crop_25_0000_a.png,images/train_2000/P32.png_crop_25_0000_b.png,images/train_2000/P32.png_crop_25_0000_ref.png,images/train_2000/P32.png_crop_25_0000_ref.png,B
test1,1540,images/train_2000/P32.png_crop_277_0000_a.png,images/train_2000/P32.png_crop_277_0000_b.png,images/train_2000/P32.png_crop_277_0000_ref.png,images/train_2000/P32.png_crop_277_0000_ref.png,B
test1,1541,images/train_2000/P32.png_crop_375_0000_a.png,images/train_2000/P32.png_crop_375_0000_b.png,images/train_2000/P32.png_crop_375_0000_ref.png,images/train_2000/P32.png_crop_375_0000_ref.png,B
test1,1542,images/train_2000/P32.png_crop_449_0000_a.png,images/train_2000/P32.png_crop_449_0000_b.png,images/train_2000/P32.png_crop_449_0000_ref.png,images/train_2000/P32.png_crop_449_0000_ref.png,A
test1,1543,images/train_2000/P32.png_crop_472_0000_a.png,images/train_2000/P32.png_crop_472_0000_b.png,images/train_2000/P32.png_crop_472_0000_ref.png,images/train_2000/P32.png_crop_472_0000_ref.png,B
test1,1544,images/train_2000/P32.png_crop_553_0000_a.png,images/train_2000/P32.png_crop_553_0000_b.png,images/train_2000/P32.png_crop_553_0000_ref.png,images/train_2000/P32.png_crop_553_0000_ref.png,B
test1,1545,images/train_2000/P32.png_crop_608_0000_a.png,images/train_2000/P32.png_crop_608_0000_b.png,images/train_2000/P32.png_crop_608_0000_ref.png,images/train_2000/P32.png_crop_608_0000_ref.png,B
test1,1546,images/train_2000/P32.png_crop_623_0000_a.png,images/train_2000/P32.png_crop_623_0000_b.png,images/train_2000/P32.png_crop_623_0000_ref.png,images/train_2000/P32.png_crop_623_0000_ref.png,A
test1,1547,images/train_2000/P32.png_crop_629_0000_a.png,images/train_2000/P32.png_crop_629_0000_b.png,images/train_2000/P32.png_crop_629_0000_ref.png,images/train_2000/P32.png_crop_629_0000_ref.png,B
test1,1548,images/train_2000/P32.png_crop_652_0000_a.png,images/train_2000/P32.png_crop_652_0000_b.png,images/train_2000/P32.png_crop_652_0000_ref.png,images/train_2000/P32.png_crop_652_0000_ref.png,B
test1,1549,images/train_2000/P32.png_crop_685_0000_a.png,images/train_2000/P32.png_crop_685_0000_b.png,images/train_2000/P32.png_crop_685_0000_ref.png,images/train_2000/P32.png_crop_685_0000_ref.png,B
test1,1550,images/train_2000/P32.png_crop_686_0000_a.png,images/train_2000/P32.png_crop_686_0000_b.png,images/train_2000/P32.png_crop_686_0000_ref.png,images/train_2000/P32.png_crop_686_0000_ref.png,A
test1,1551,images/train_2000/P32.png_crop_762_0000_a.png,images/train_2000/P32.png_crop_762_0000_b.png,images/train_2000/P32.png_crop_762_0000_ref.png,images/train_2000/P32.png_crop_762_0000_ref.png,B
test1,1552,images/train_2000/P32.png_crop_766_0000_a.png,images/train_2000/P32.png_crop_766_0000_b.png,images/train_2000/P32.png_crop_766_0000_ref.png,images/train_2000/P32.png_crop_766_0000_ref.png,B
test1,1553,images/train_2000/P32.png_crop_795_0000_a.png,images/train_2000/P32.png_crop_795_0000_b.png,images/train_2000/P32.png_crop_795_0000_ref.png,images/train_2000/P32.png_crop_795_0000_ref.png,A
test1,1554,images/train_2000/P32.png_crop_846_0000_a.png,images/train_2000/P32.png_crop_846_0000_b.png,images/train_2000/P32.png_crop_846_0000_ref.png,images/train_2000/P32.png_crop_846_0000_ref.png,B
test1,1555,images/train_2000/P32.png_crop_856_0000_a.png,images/train_2000/P32.png_crop_856_0000_b.png,images/train_2000/P32.png_crop_856_0000_ref.png,images/train_2000/P32.png_crop_856_0000_ref.png,A
test1,1556,images/train_2000/P32.png_crop_935_0000_a.png,images/train_2000/P32.png_crop_935_0000_b.png,images/train_2000/P32.png_crop_935_0000_ref.png,images/train_2000/P32.png_crop_935_0000_ref.png,B
test1,1557,images/train_2000/P32.png_crop_937_0000_a.png,images/train_2000/P32.png_crop_937_0000_b.png,images/train_2000/P32.png_crop_937_0000_ref.png,images/train_2000/P32.png_crop_937_0000_ref.png,B
test1,1558,images/train_2000/P33_R01.png_crop_12_0000_a.png,images/train_2000/P33_R01.png_crop_12_0000_b.png,images/train_2000/P33_R01.png_crop_12_0000_ref.png,images/train_2000/P33_R01.png_crop_12_0000_ref.png,A
test1,1559,images/train_2000/P33_R01.png_crop_44_0000_a.png,images/train_2000/P33_R01.png_crop_44_0000_b.png,images/train_2000/P33_R01.png_crop_44_0000_ref.png,images/train_2000/P33_R01.png_crop_44_0000_ref.png,A
test1,1560,images/train_2000/P33_R01.png_crop_61_0000_a.png,images/train_2000/P33_R01.png_crop_61_0000_b.png,images/train_2000/P33_R01.png_crop_61_0000_ref.png,images/train_2000/P33_R01.png_crop_61_0000_ref.png,B
test1,1561,images/train_2000/P33_R01.png_crop_81_0000_a.png,images/train_2000/P33_R01.png_crop_81_0000_b.png,images/train_2000/P33_R01.png_crop_81_0000_ref.png,images/train_2000/P33_R01.png_crop_81_0000_ref.png,A
test1,1562,images/train_2000/P33_R01.png_crop_90_0000_a.png,images/train_2000/P33_R01.png_crop_90_0000_b.png,images/train_2000/P33_R01.png_crop_90_0000_ref.png,images/train_2000/P33_R01.png_crop_90_0000_ref.png,B
test1,1563,images/train_2000/P33_R01.png_crop_98_0000_a.png,images/train_2000/P33_R01.png_crop_98_0000_b.png,images/train_2000/P33_R01.png_crop_98_0000_ref.png,images/train_2000/P33_R01.png_crop_98_0000_ref.png,A
test1,1564,images/train_2000/P33_R02.png_crop_15_0000_a.png,images/train_2000/P33_R02.png_crop_15_0000_b.png,images/train_2000/P33_R02.png_crop_15_0000_ref.png,images/train_2000/P33_R02.png_crop_15_0000_ref.png,B
test1,1565,images/train_2000/P33_R02.png_crop_18_0000_a.png,images/train_2000/P33_R02.png_crop_18_0000_b.png,images/train_2000/P33_R02.png_crop_18_0000_ref.png,images/train_2000/P33_R02.png_crop_18_0000_ref.png,B
test1,1566,images/train_2000/P33_R02.png_crop_29_0000_a.png,images/train_2000/P33_R02.png_crop_29_0000_b.png,images/train_2000/P33_R02.png_crop_29_0000_ref.png,images/train_2000/P33_R02.png_crop_29_0000_ref.png,B
test1,1567,images/train_2000/P33_R02.png_crop_2_0000_a.png,images/train_2000/P33_R02.png_crop_2_0000_b.png,images/train_2000/P33_R02.png_crop_2_0000_ref.png,images/train_2000/P33_R02.png_crop_2_0000_ref.png,B
test1,1568,images/train_2000/P33_R02.png_crop_38_0000_a.png,images/train_2000/P33_R02.png_crop_38_0000_b.png,images/train_2000/P33_R02.png_crop_38_0000_ref.png,images/train_2000/P33_R02.png_crop_38_0000_ref.png,B
test1,1569,images/train_2000/P33_R02.png_crop_47_0000_a.png,images/train_2000/P33_R02.png_crop_47_0000_b.png,images/train_2000/P33_R02.png_crop_47_0000_ref.png,images/train_2000/P33_R02.png_crop_47_0000_ref.png,A
test1,1570,images/train_2000/P33_R02.png_crop_57_0000_a.png,images/train_2000/P33_R02.png_crop_57_0000_b.png,images/train_2000/P33_R02.png_crop_57_0000_ref.png,images/train_2000/P33_R02.png_crop_57_0000_ref.png,B
test1,1571,images/train_2000/P33_R02.png_crop_69_0000_a.png,images/train_2000/P33_R02.png_crop_69_0000_b.png,images/train_2000/P33_R02.png_crop_69_0000_ref.png,images/train_2000/P33_R02.png_crop_69_0000_ref.png,A
test1,1572,images/train_2000/P33_R02.png_crop_70_0000_a.png,images/train_2000/P33_R02.png_crop_70_0000_b.png,images/train_2000/P33_R02.png_crop_70_0000_ref.png,images/train_2000/P33_R02.png_crop_70_0000_ref.png,B
test1,1573,images/train_2000/P33_R02.png_crop_91_0000_a.png,images/train_2000/P33_R02.png_crop_91_0000_b.png,images/train_2000/P33_R02.png_crop_91_0000_ref.png,images/train_2000/P33_R02.png_crop_91_0000_ref.png,B
test1,1574,images/train_2000/P36.png_crop_100_0000_a.png,images/train_2000/P36.png_crop_100_0000_b.png,images/train_2000/P36.png_crop_100_0000_ref.png,images/train_2000/P36.png_crop_100_0000_ref.png,B
test1,1575,images/train_2000/P36.png_crop_102_0000_a.png,images/train_2000/P36.png_crop_102_0000_b.png,images/train_2000/P36.png_crop_102_0000_ref.png,images/train_2000/P36.png_crop_102_0000_ref.png,B
test1,1576,images/train_2000/P36.png_crop_103_0000_a.png,images/train_2000/P36.png_crop_103_0000_b.png,images/train_2000/P36.png_crop_103_0000_ref.png,images/train_2000/P36.png_crop_103_0000_ref.png,B
test1,1577,images/train_2000/P36.png_crop_108_0000_a.png,images/train_2000/P36.png_crop_108_0000_b.png,images/train_2000/P36.png_crop_108_0000_ref.png,images/train_2000/P36.png_crop_108_0000_ref.png,A
test1,1578,images/train_2000/P36.png_crop_130_0000_a.png,images/train_2000/P36.png_crop_130_0000_b.png,images/train_2000/P36.png_crop_130_0000_ref.png,images/train_2000/P36.png_crop_130_0000_ref.png,B
test1,1579,images/train_2000/P36.png_crop_141_0000_a.png,images/train_2000/P36.png_crop_141_0000_b.png,images/train_2000/P36.png_crop_141_0000_ref.png,images/train_2000/P36.png_crop_141_0000_ref.png,B
test1,1580,images/train_2000/P36.png_crop_145_0000_a.png,images/train_2000/P36.png_crop_145_0000_b.png,images/train_2000/P36.png_crop_145_0000_ref.png,images/train_2000/P36.png_crop_145_0000_ref.png,B
test1,1581,images/train_2000/P36.png_crop_148_0000_a.png,images/train_2000/P36.png_crop_148_0000_b.png,images/train_2000/P36.png_crop_148_0000_ref.png,images/train_2000/P36.png_crop_148_0000_ref.png,B
test1,1582,images/train_2000/P36.png_crop_167_0000_a.png,images/train_2000/P36.png_crop_167_0000_b.png,images/train_2000/P36.png_crop_167_0000_ref.png,images/train_2000/P36.png_crop_167_0000_ref.png,A
test1,1583,images/train_2000/P36.png_crop_180_0000_a.png,images/train_2000/P36.png_crop_180_0000_b.png,images/train_2000/P36.png_crop_180_0000_ref.png,images/train_2000/P36.png_crop_180_0000_ref.png,B
test1,1584,images/train_2000/P36.png_crop_186_0000_a.png,images/train_2000/P36.png_crop_186_0000_b.png,images/train_2000/P36.png_crop_186_0000_ref.png,images/train_2000/P36.png_crop_186_0000_ref.png,A
test1,1585,images/train_2000/P36.png_crop_199_0000_a.png,images/train_2000/P36.png_crop_199_0000_b.png,images/train_2000/P36.png_crop_199_0000_ref.png,images/train_2000/P36.png_crop_199_0000_ref.png,B
test1,1586,images/train_2000/P36.png_crop_19_0000_a.png,images/train_2000/P36.png_crop_19_0000_b.png,images/train_2000/P36.png_crop_19_0000_ref.png,images/train_2000/P36.png_crop_19_0000_ref.png,A
test1,1587,images/train_2000/P36.png_crop_225_0000_a.png,images/train_2000/P36.png_crop_225_0000_b.png,images/train_2000/P36.png_crop_225_0000_ref.png,images/train_2000/P36.png_crop_225_0000_ref.png,B
test1,1588,images/train_2000/P36.png_crop_241_0000_a.png,images/train_2000/P36.png_crop_241_0000_b.png,images/train_2000/P36.png_crop_241_0000_ref.png,images/train_2000/P36.png_crop_241_0000_ref.png,B
test1,1589,images/train_2000/P36.png_crop_242_0000_a.png,images/train_2000/P36.png_crop_242_0000_b.png,images/train_2000/P36.png_crop_242_0000_ref.png,images/train_2000/P36.png_crop_242_0000_ref.png,A
test1,1590,images/train_2000/P36.png_crop_251_0000_a.png,images/train_2000/P36.png_crop_251_0000_b.png,images/train_2000/P36.png_crop_251_0000_ref.png,images/train_2000/P36.png_crop_251_0000_ref.png,B
test1,1591,images/train_2000/P36.png_crop_258_0000_a.png,images/train_2000/P36.png_crop_258_0000_b.png,images/train_2000/P36.png_crop_258_0000_ref.png,images/train_2000/P36.png_crop_258_0000_ref.png,B
test1,1592,images/train_2000/P36.png_crop_269_0000_a.png,images/train_2000/P36.png_crop_269_0000_b.png,images/train_2000/P36.png_crop_269_0000_ref.png,images/train_2000/P36.png_crop_269_0000_ref.png,B
test1,1593,images/train_2000/P36.png_crop_283_0000_a.png,images/train_2000/P36.png_crop_283_0000_b.png,images/train_2000/P36.png_crop_283_0000_ref.png,images/train_2000/P36.png_crop_283_0000_ref.png,A
test1,1594,images/train_2000/P36.png_crop_289_0000_a.png,images/train_2000/P36.png_crop_289_0000_b.png,images/train_2000/P36.png_crop_289_0000_ref.png,images/train_2000/P36.png_crop_289_0000_ref.png,B
test1,1595,images/train_2000/P36.png_crop_292_0000_a.png,images/train_2000/P36.png_crop_292_0000_b.png,images/train_2000/P36.png_crop_292_0000_ref.png,images/train_2000/P36.png_crop_292_0000_ref.png,B
test1,1596,images/train_2000/P36.png_crop_310_0000_a.png,images/train_2000/P36.png_crop_310_0000_b.png,images/train_2000/P36.png_crop_310_0000_ref.png,images/train_2000/P36.png_crop_310_0000_ref.png,A
test1,1597,images/train_2000/P36.png_crop_43_0000_a.png,images/train_2000/P36.png_crop_43_0000_b.png,images/train_2000/P36.png_crop_43_0000_ref.png,images/train_2000/P36.png_crop_43_0000_ref.png,A
test1,1598,images/train_2000/P36.png_crop_4_0000_a.png,images/train_2000/P36.png_crop_4_0000_b.png,images/train_2000/P36.png_crop_4_0000_ref.png,images/train_2000/P36.png_crop_4_0000_ref.png,B
test1,1599,images/train_2000/P36.png_crop_51_0000_a.png,images/train_2000/P36.png_crop_51_0000_b.png,images/train_2000/P36.png_crop_51_0000_ref.png,images/train_2000/P36.png_crop_51_0000_ref.png,B
test1,1600,images/train_2000/P36.png_crop_77_0000_a.png,images/train_2000/P36.png_crop_77_0000_b.png,images/train_2000/P36.png_crop_77_0000_ref.png,images/train_2000/P36.png_crop_77_0000_ref.png,B
